hid;idno;relation;sex;age;age_month;occupation;industry;migrate_recent;disability
de294d14b87;3;3;2;2;31;0;0;0;0
de294d14b87;4;3;1;4;51;;0;11;0
de294d14b87;5;4;1;52;;9;10;10;0
de295f936a2;1;1;2;23;;0;0;20;0
de295f936a2;2;4;2;13;;0;0;99;0
de295f936a2;3;4;2;15;;0;;99;0
de295f936a2;4;4;2;17;;0;0;99;0
de295f936a2;5;4;1;20;;0;0;99;0
de295f936a2;6;4;2;26;;9;15;11;0
de295f936a2;7;4;1;56;;9;6;11;0
de295f936a2;8;4;2;60;;0;0;99;0
de295f936a2;9;4;1;71;;0;0;99;1
de2b156e49f;1;1;1;41;;2;12;12;0
de2b156e49f;2;2;2;37;;2;12;12;0
de36f0a0b11;1;;1;59;;1;12;30;0
de5192fbe3e;1;1;1;43;;3;12;20;0
de5192fbe3e;2;2;2;40;;0;0;99;
de5192fbe3e;3;3;2;6;;;0;99;0
de5192fbe3e;4;3;2;13;;0;0;99;0
de5c6e5eba8;1;1;1;48;;2;12;20;0
de5c6e5eba8;2;2;2;45;;0;0;20;0
de5c6e5eba8;3;3;2;6;;0;0;20;0
de5c6e5eba8;4;3;1;12;;0;0;20;0
de5c6e5eba8;5;3;2;14;;0;0;20;0
de5c6e5eba8;6;3;2;17;;0;0;20;0
de5c6e5eba8;7;3;2;18;;0;0;99;0
de5c6e5eba8;8;3;2;20;;0;0;20;0
de5c6e5eba8;9;3;2;22;;4;9;20;0
de5c6e5eba8;10;;2;24;;3;9;99;0
de619843798;1;1;1;56;;6;1;12;0
de619843798;2;2;2;58;;6;1;11;0
de619843798;3;4;1;10;;0;0;11;0
de6d6eea08c;1;1;1;65;;7;6;11;0
de6d6eea08c;2;2;2;57;;0;0;20;0
de6d6eea08c;3;3;1;17;;0;0;12;0
de6d6eea08c;4;3;2;22;;7;3;11;
de6d6eea08c;5;3;2;24;;;3;11;0
de6d6eea08c;6;3;;25;;0;;11;0
de6d6eea08c;7;3;1;25;;2;3;20;0
de6d6eea08c;8;3;1;33;;5;6;20;0
de8d66a0800;1;1;1;31;;2;14;12;0
de8d66a0800;2;5;2;24;;0;0;99;0
de9504f6031;1;1;1;33;;;5;20;0
de9504f6031;2;2;2;28;;0;0;20;0
de9504f6031;3;3;2;7;;0;0;11;0
de9c05f9e3c;1;1;1;75;;9;7;20;0
de9c05f9e3c;2;2;2;73;;0;0;20;0
de9c05f9e3c;3;3;2;46;;0;0;30;0
de9c05f9e3c;4;4;2;14;;0;0;20;0
deb0922c919;1;1;;38;;8;8;12;0
deb0922c919;2;3;2;6;;0;0;11;
dec7f3bc358;1;1;1;30;;6;1;20;0
dec7f3bc358;2;2;2;17;;6;1;99;0
dec7f3bc358;3;3;2;0;6;0;0;99;0
dec7f3bc358;4;3;1;6;;0;0;99;0
ded2817e93a;1;1;1;53;;2;12;;0
ded2817e93a;2;2;2;49;;0;0;11;0
ded2817e93a;3;3;2;8;;0;0;11;0
ded2817e93a;4;3;2;21;;0;0;11;0
dedd405fb04;1;1;1;49;;9;3;11;0
dedd405fb04;2;2;2;43;;9;15;11;0
deddd06ef81;1;1;1;;;7;3;20;0
deddd06ef81;2;2;2;55;;0;0;;1
deddd06ef81;3;3;1;18;;0;;11;0
deddd06ef81;4;3;2;19;;0;0;11;0
deddd06ef81;5;3;2;24;;0;0;11;0
def730feb57;1;1;2;56;;6;1;;1
def730feb57;2;3;2;14;;0;0;99;1
defa4dd6ee6;1;1;1;43;;;8;11;0
defa4dd6ee6;2;2;2;32;;0;;;0
defa4dd6ee6;3;3;2;15;;0;0;11;0
defa4dd6ee6;4;;1;17;;;0;11;0
defb26deb23;1;1;1;50;;7;3;20;0
defb26deb23;2;2;2;46;;7;3;20;0
defb26deb23;3;3;2;20;;;0;20;0
defb26deb23;4;3;1;24;;7;3;20;0
defb8ce2d80;1;1;1;59;;0;0;99;
defb8ce2d80;2;4;1;24;;0;0;20;0
defb8ce2d80;3;;1;41;;0;0;20;0
defb8ce2d80;4;4;2;48;;;;20;1
df03071c63a;1;1;1;46;;7;3;20;
df03071c63a;2;2;2;40;;0;0;20;0
df03071c63a;3;3;1;12;;0;;99;0
df03071c63a;4;3;1;21;;7;5;99;0
df03071c63a;5;4;2;16;;0;0;10;0
df0561e9309;1;1;1;45;;8;8;0;1
df0561e9309;2;;2;50;;0;0;12;0
df0561e9309;3;3;2;12;;0;0;12;0
df0561e9309;4;3;1;15;;0;0;99;0
df0561e9309;5;4;2;69;;0;0;12;0
df0561e9309;6;4;1;73;;0;0;99;0
df1d03ddabb;1;1;2;26;;5;6;99;1
df225726e76;1;1;1;63;;0;0;11;1
df225726e76;2;2;2;54;;0;0;11;0
df225726e76;3;3;1;23;;7;10;11;0
df225726e76;4;3;2;28;;4;9;11;0
df253e5fdbe;1;1;1;35;;6;1;11;0
df253e5fdbe;2;2;2;25;;6;1;12;
df253e5fdbe;3;3;2;2;24;0;0;11;0
df253e5fdbe;4;3;2;6;;0;;12;
df253e5fdbe;5;3;2;6;;0;0;12;0
df2581f783f;1;1;1;24;;9;2;12;0
df2581f783f;2;2;2;18;;0;0;99;0
df2581f783f;3;3;1;2;25;0;0;20;0
df29c42191e;1;1;1;24;;7;5;20;0
df29c42191e;2;2;2;25;;0;0;20;0
df29c42191e;3;3;1;2;25;;0;20;0
df29c42191e;4;3;1;4;55;;0;20;0
df2d5a63f58;1;1;1;53;;7;6;11;0
df2d5a63f58;2;2;2;52;;0;;11;0
df32fa2a0a1;1;1;1;40;;0;0;0;1
df3f57a2b84;1;1;1;36;;9;5;10;0
df3f57a2b84;2;2;2;32;;5;6;;0
df3f57a2b84;3;3;1;13;;;0;30;0
df3f71ac19a;1;1;1;23;;8;8;10;0
df3f71ac19a;2;2;2;21;;0;0;99;0
df3f71ac19a;3;3;2;5;;0;0;11;0
df47ea64d00;1;1;1;55;;;;11;0
df47ea64d00;2;2;2;48;;5;7;11;0
df47ea64d00;3;3;1;12;;0;0;11;0
df47ea64d00;4;3;2;19;;7;3;11;0
df47ea64d00;5;3;2;21;;7;3;20;0
df47ea64d00;6;3;1;23;;7;5;11;0
df48d824572;1;1;1;67;;1;11;12;0
df5353df62f;1;1;1;43;;7;5;12;
df5353df62f;2;2;2;43;;0;0;;0
df5353df62f;3;3;1;7;;;0;20;
df5353df62f;4;3;1;9;;0;0;12;0
df5353df62f;5;3;2;13;;0;0;11;
df5353df62f;6;3;1;17;;0;0;11;0
df5353df62f;7;3;2;19;;5;7;12;0
df5353df62f;8;3;1;20;;;;20;0
df5353df62f;9;3;2;23;;0;0;12;0
df5353df62f;10;3;1;25;;;5;12;0
df5353df62f;11;4;1;0;11;;0;11;0
df5353df62f;12;4;2;3;46;0;0;12;0
df5353df62f;13;4;2;20;;0;0;11;0
df5802fc962;1;1;1;42;;2;13;;0
df5802fc962;2;2;2;36;;2;13;99;0
df5802fc962;3;3;2;14;;;;99;0
df5802fc962;4;3;1;;;;0;20;0
df589c9ac70;1;1;1;29;;2;11;20;0
df589c9ac70;2;5;2;42;;2;13;20;
df62c5a804e;1;1;1;58;;0;0;20;0
df62c5a804e;2;2;2;48;;0;0;99;0
df62c5a804e;3;;1;20;;;6;99;0
df62c5a804e;4;3;1;30;;7;6;99;0
df7585851ec;1;1;1;71;;6;1;11;0
df7585851ec;2;2;2;68;;0;0;11;0
df7585851ec;3;3;1;20;;11;6;11;0
df7b727a5a2;1;1;2;31;;0;0;20;0
df7b727a5a2;2;2;1;20;;7;5;20;0
df7b727a5a2;3;3;2;0;2;;0;20;0
df7b727a5a2;4;4;2;17;;0;0;30;0
df7b727a5a2;5;4;1;19;;7;5;10;0
df8cf260151;1;1;1;45;;2;12;20;0
df8cf260151;2;2;2;39;;1;10;12;0
df8cf260151;3;3;1;;;0;0;12;
df8cf260151;4;3;2;14;;0;;99;0
df97e8a8d3b;1;1;2;36;;5;11;11;0
df97e8a8d3b;2;3;2;;;;0;11;0
df97e8a8d3b;3;3;2;7;;0;0;11;0
df97e8a8d3b;4;3;2;11;;0;0;11;0
dfa00d10df3;1;1;1;48;;6;1;20;0
dfa00d10df3;2;2;2;47;;;12;10;
dfae0123dbb;1;1;1;53;;6;1;20;0
dfae0123dbb;2;2;2;47;;6;1;20;0
dfae0123dbb;3;3;1;15;;0;0;20;0
dfae0123dbb;4;3;2;18;;0;;20;0
dfb64f8d6ba;1;1;1;37;;3;10;30;0
dfb64f8d6ba;2;2;2;35;;3;10;;0
dfb64f8d6ba;3;3;1;3;37;0;0;30;0
dfb871ff64b;1;1;1;39;;7;11;99;0
dfb871ff64b;2;2;2;30;;0;0;99;0
dfb871ff64b;3;3;1;0;3;0;0;99;0
dfb871ff64b;4;3;1;2;31;0;0;;0
dfb88ba7d09;1;1;1;23;;7;5;99;0
dfb88ba7d09;2;2;2;20;;6;1;20;0
dfc40d0065a;1;1;1;53;;0;0;11;0
dfc40d0065a;2;2;2;52;;0;0;12;0
dfc40d0065a;3;3;1;20;;0;0;12;0
dfd544b63fa;1;1;;69;;9;6;10;0
dfd544b63fa;2;4;2;15;;0;0;99;0
dfd7b0efb4a;1;1;1;26;;4;3;20;
dfda30a2959;1;1;2;27;;9;15;12;0
dfda30a2959;2;3;1;5;;0;0;0;0
dfda30a2959;3;4;2;80;;;0;99;0
dfe45440889;1;1;2;35;;;0;20;0
dfe45440889;2;3;2;5;;0;0;10;0
dfe45440889;3;3;1;12;;0;0;10;0
dfe45440889;4;3;2;14;;;0;99;0
dfeb0e1188b;1;1;1;64;;2;;12;0
dfeb0e1188b;2;2;2;67;;0;0;99;0
dfef3c54578;1;1;2;64;;7;3;20;0
dfef3c54578;2;3;1;38;;;3;10;0
dfef3c54578;3;4;2;26;;7;3;99;
dff2f442236;1;1;1;86;;0;0;0;0
dff2f442236;2;2;2;68;;;1;99;0
dff2f442236;3;3;2;64;;0;0;99;0
e01d93c86eb;1;1;2;45;;5;15;20;0
e01d93c86eb;2;3;1;12;;0;0;20;0
e01d93c86eb;3;4;1;5;;;0;20;
e027993d286;1;1;1;36;;6;1;20;0
e027993d286;2;2;2;34;;6;1;10;0
e027993d286;3;3;1;4;50;0;0;20;0
e027993d286;4;;2;10;;0;0;30;
e033cfe8f74;1;1;1;72;;0;0;30;0
e033cfe8f74;2;2;2;58;;0;0;30;0
e033cfe8f74;3;3;2;16;;0;0;30;0
e033cfe8f74;4;4;1;87;;0;0;30;0
e03614c4e67;1;1;1;58;;6;1;20;0
e03614c4e67;2;2;2;58;;0;0;20;0
e03614c4e67;3;3;2;31;;9;15;11;0
e03b0118f42;1;1;1;51;;5;6;12;0
e03b0118f42;2;2;2;48;;5;14;12;0
e03b0118f42;3;3;1;24;;0;0;11;0
e03b0118f42;4;3;1;26;;;11;11;0
e0786c6bbb2;1;1;1;58;;5;10;20;0
e0786c6bbb2;2;2;2;35;;5;6;20;0
e0786c6bbb2;3;3;1;13;;0;0;10;0
e0786c6bbb2;4;4;2;68;;0;0;10;0
e08320cfb5f;1;1;1;30;;7;6;11;0
e08320cfb5f;2;2;2;26;;0;0;20;0
e08320cfb5f;3;3;;1;;0;0;10;0
e08320cfb5f;4;3;2;6;;0;0;11;0
e08eca61c91;1;1;1;40;;7;5;12;0
e08eca61c91;2;2;2;37;;0;0;0;0
e08eca61c91;3;3;1;11;;0;0;0;0
e08eca61c91;4;3;2;15;;0;0;99;0
e08eca61c91;5;3;1;20;;7;6;99;0
e099546fdba;1;;1;61;;0;0;20;0
e099546fdba;2;2;2;61;;0;0;20;0
e0a2ca1290a;1;1;1;47;;6;1;20;0
e0a2ca1290a;2;2;2;45;;0;0;20;0
e0a2ca1290a;3;3;1;0;9;0;0;10;
e0a2ca1290a;4;3;2;10;;0;0;20;0
e0a2ca1290a;5;3;1;15;;6;1;10;0
e0a2ca1290a;6;3;2;24;;;;20;0
e0a2ca1290a;7;4;2;1;21;;0;10;0
e0ad0bb3401;1;1;1;48;;0;;20;0
e0ad0bb3401;2;2;2;38;;0;0;10;0
e0ad0bb3401;3;3;2;0;0;0;0;10;0
e0ad0bb3401;4;3;2;11;;;0;99;0
e0cc6e06b77;1;1;1;39;;6;1;20;
e0cc6e06b77;2;2;2;26;;;0;20;0
e0cc6e06b77;3;;2;0;2;;0;20;0
e0cc6e06b77;4;3;2;2;24;0;0;;0
e0cc6e06b77;5;3;2;6;;0;0;20;0
e0fb9420e05;1;1;1;;;;0;99;0
e0fb9420e05;2;2;2;60;;0;0;99;0
e0fb9420e05;3;3;1;27;;4;11;99;0
e0fb9420e05;4;3;1;30;;3;11;99;0
e0fc6353d20;1;1;1;39;;7;3;20;0
e0fc6353d20;2;2;2;35;;7;3;12;
e0fc6353d20;3;3;2;5;;0;0;12;0
e0fc6353d20;4;3;2;11;;0;0;99;0
e0fc6353d20;5;3;2;14;;0;0;10;0
e0fcfa4236e;1;1;1;48;;7;;11;0
e0fcfa4236e;2;;2;52;;;15;;0
e0ffe1b75da;1;1;;49;;6;1;12;0
e0ffe1b75da;2;2;2;39;;6;1;11;0
e0ffe1b75da;3;3;2;3;42;0;0;11;0
e0ffe1b75da;4;3;1;10;;0;0;11;0
e0ffe1b75da;5;4;1;46;;;1;12;0
e0ffe1b75da;6;4;1;84;;0;0;0;0
e1046264505;1;1;1;23;;;0;20;0
e1046264505;2;2;2;23;;0;0;0;0
e1046264505;3;3;1;1;20;0;0;0;0
e10be2e50ab;1;1;1;38;;2;8;30;0
e10be2e50ab;2;2;2;40;;0;0;30;
e10be2e50ab;3;3;2;0;10;0;0;20;0
e10be2e50ab;4;3;2;13;;;0;30;0
e10be2e50ab;5;3;1;13;;;0;;0
e10d67a3e6d;1;1;2;32;;0;0;10;0
e10d67a3e6d;2;2;;37;;;;11;0
e10d67a3e6d;3;3;1;8;;0;0;12;0
e10d67a3e6d;4;3;2;11;;0;0;11;0
e11ac0c46bb;1;1;1;65;;6;1;11;0
e11ac0c46bb;2;2;2;70;;6;1;99;0
e11e84da645;1;1;1;44;;;0;20;
e11e84da645;2;2;2;42;;0;0;20;0
e11e84da645;3;3;2;9;;0;0;20;0
e11e84da645;4;4;2;48;;0;0;20;0
e120c341bab;1;1;1;26;;7;6;20;0
e120c341bab;2;2;2;18;;7;3;20;0
e150d98c78b;1;1;1;44;;8;10;12;0
e150d98c78b;2;2;2;41;;3;12;12;0
e150d98c78b;3;3;2;6;;0;0;12;0
e150d98c78b;4;3;;12;;0;0;12;0
e164a488f4d;1;1;1;47;;7;5;20;0
e164a488f4d;2;2;2;46;;0;0;11;
e164a488f4d;3;3;2;21;;0;0;30;0
e164a488f4d;4;3;1;28;;8;3;11;0
e1806f52f2f;1;1;1;82;;;0;12;0
e1806f52f2f;2;4;1;3;42;0;0;11;0
e1833bb14da;1;1;2;49;;4;14;99;0
e1833bb14da;2;2;1;71;;;0;99;0
e1833bb14da;3;3;1;9;;;0;20;0
e1833bb14da;4;3;2;;;0;0;99;0
e185f9cefef;1;1;2;64;;0;0;20;0
e185f9cefef;2;;2;33;;4;3;;0
e1993b6ed60;1;1;1;29;;8;3;99;0
e1993b6ed60;2;2;2;25;;9;7;12;0
e1993b6ed60;3;3;2;6;;0;0;12;0
e1993b6ed60;4;3;1;9;;0;0;12;0
e1993b6ed60;5;3;2;12;;0;;12;0
e19969f4514;1;1;1;30;;6;1;30;0
e19969f4514;2;2;2;23;;6;1;99;0
e19969f4514;3;3;1;0;8;0;0;99;0
e19969f4514;4;3;2;3;38;0;0;11;0
e19969f4514;5;3;2;7;;0;0;30;0
e19969f4514;6;3;2;12;;0;0;;1
e1a3863a5d0;1;1;1;39;;5;6;10;0
e1a3863a5d0;2;2;2;35;;0;0;99;0
e1a3863a5d0;3;3;1;15;;0;0;99;
e1a3863a5d0;4;3;1;17;;0;0;10;0
e1b1e2a6d1d;1;1;1;39;;6;1;10;0
e1b1e2a6d1d;2;2;2;37;;;1;11;0
e1b1e2a6d1d;3;3;2;6;;;0;99;0
e1b1e2a6d1d;4;3;2;9;;0;0;;0
e1bcdf472b3;1;1;1;30;;3;11;12;0
e1bcdf472b3;2;2;2;28;;;;12;0
e1bcdf472b3;3;3;2;1;17;;0;;0
e1bcdf472b3;4;3;1;5;;0;0;12;0
e1cc5a7f60c;1;;2;64;;5;6;10;
e1d3565f889;1;1;2;55;;0;;20;0
e1d3565f889;2;2;;56;;3;9;99;0
e1d3565f889;3;3;1;11;;;0;99;0
e1d3565f889;4;3;2;12;;0;0;99;
e1da3cb4f5b;1;1;2;35;;0;0;11;0
e1da3cb4f5b;2;3;1;2;25;0;0;11;0
e1da3cb4f5b;3;3;2;7;;0;0;11;0
e1da3cb4f5b;4;4;2;68;;0;0;11;1
e1dada8b684;1;1;2;20;;7;6;20;0
e1dada8b684;2;3;2;1;20;0;;11;0
e1dada8b684;3;3;1;5;;0;0;99;0
e1dada8b684;4;4;1;3;36;0;0;20;
e1dada8b684;5;4;2;4;49;0;0;10;0
e1dada8b684;6;4;2;22;;0;0;10;0
e1dada8b684;7;4;2;30;;0;0;20;0
e1dada8b684;8;4;1;31;;0;0;10;0
e1e7519a058;1;1;1;39;;6;1;20;0
e1e7519a058;2;2;2;34;;0;0;20;0
e1e7519a058;3;3;1;13;;;0;10;0
e1e7519a058;4;3;1;15;;0;;10;0
e1ecc626cb6;1;1;1;68;;6;1;20;0
e1ecc626cb6;2;2;2;57;;6;1;10;0
e1ecc626cb6;3;3;2;27;;6;;0;0
e1ecc626cb6;4;3;1;27;;6;1;10;0
e1ecc626cb6;5;4;1;1;12;0;0;30;0
e1ecc626cb6;6;4;2;2;26;0;0;10;0
e1ecc626cb6;7;4;2;4;53;0;0;10;0
e1eea36c53f;1;1;;48;;5;12;10;0
e1ef56760ea;1;1;1;21;;6;3;12;0
e1ef56760ea;2;2;2;20;;6;1;11;0
e1ef56760ea;3;3;2;2;30;0;0;11;0
e1fb6838d2e;1;1;1;38;;6;1;99;0
e1fb6838d2e;2;2;2;34;;0;0;99;0
e1fb6838d2e;3;3;2;6;;0;0;12;0
e2001f6aa50;1;1;1;56;;2;13;12;0
e2001f6aa50;2;2;2;54;;5;6;12;0
e2001f6aa50;3;3;2;30;;2;11;11;
e2001f6aa50;4;3;1;33;;2;11;;0
e20213c2cbe;1;1;1;35;;7;5;20;0
e20213c2cbe;2;2;2;37;;;6;99;
e20213c2cbe;3;3;2;5;;;0;11;
e20213c2cbe;4;3;2;9;;0;0;;
e2069221b0e;1;1;1;35;;5;11;20;0
e2069221b0e;2;4;2;16;;0;0;20;0
e20ea14698b;1;1;1;21;;6;;12;0
e20ea14698b;2;2;2;19;;6;1;12;0
e20ea14698b;3;3;1;1;13;0;0;11;0
e20f8f716ac;1;1;1;30;;9;11;20;0
e20f8f716ac;2;2;2;27;;9;15;20;0
e20f8f716ac;3;3;2;2;28;0;0;20;0
e20f8f716ac;4;3;2;6;;0;0;99;0
e20f8f716ac;5;3;1;10;;0;0;99;0
e211fda5466;1;1;1;72;;7;;20;0
e211fda5466;2;2;2;70;;0;0;20;0
e21cf9921b4;1;1;1;37;;7;5;99;0
e21cf9921b4;2;2;2;32;;5;14;20;0
e21cf9921b4;3;3;2;5;;0;0;20;0
e21cf9921b4;4;3;2;11;;;0;20;
e21cf9921b4;5;3;2;14;;;0;20;0
e2285a943fc;1;1;1;45;;6;1;20;0
e2285a943fc;2;2;2;40;;6;1;20;0
e2285a943fc;3;3;2;5;;0;0;20;
e2285a943fc;4;3;1;13;;0;0;11;
e2290515a6a;1;1;1;58;;6;1;11;0
e2290515a6a;2;2;2;47;;0;0;11;0
e2290515a6a;3;3;1;28;;4;5;11;0
e22de9bc075;1;1;1;46;;;8;12;
e22de9bc075;2;2;2;44;;0;0;11;1
e22de9bc075;3;3;2;15;;;0;12;0
e22de9bc075;4;3;1;22;;7;5;99;0
e233687f542;1;1;1;27;;0;;20;0
e233687f542;2;2;2;26;;0;0;99;
e233687f542;3;3;2;2;24;0;;20;0
e233687f542;4;3;2;;;0;0;20;0
e2376701cc6;1;1;2;56;;;7;20;0
e2463eb8b5a;1;1;1;34;;7;14;12;0
e2463eb8b5a;2;2;2;33;;5;6;12;0
e2463eb8b5a;3;3;1;8;;;0;12;0
e2463eb8b5a;4;3;2;10;;0;0;0;0
e25b7e5e0ec;1;1;2;47;;3;13;30;1
e25b7e5e0ec;2;3;1;27;;2;3;12;0
e2647206d4e;1;1;1;41;;7;5;30;0
e2647206d4e;2;2;2;40;;4;8;30;0
e2647206d4e;3;3;2;11;;0;0;30;0
e2647206d4e;4;3;2;15;;0;0;30;0
e2662b762c5;1;1;1;37;;9;1;20;0
e2662b762c5;2;2;2;26;;0;0;99;0
e2662b762c5;3;3;1;5;;0;0;12;0
e2662b762c5;4;3;1;6;;0;0;11;0
e2662b762c5;5;3;2;9;;0;0;12;0
e276eb65a4d;1;1;1;42;;6;1;20;0
e276eb65a4d;2;2;2;44;;0;0;20;0
e27707819c3;1;1;1;32;;7;5;12;0
e27707819c3;2;3;2;2;35;0;0;99;0
e27707819c3;3;3;2;3;45;0;0;12;0
e27707819c3;4;3;2;6;;0;0;12;0
e27707819c3;5;3;1;10;;;0;20;
e28bb3c61c7;1;1;1;43;;;1;20;0
e2946796525;1;1;1;31;;9;1;0;0
e2946796525;2;2;2;27;;0;0;12;0
e2946796525;3;;1;3;44;0;0;11;0
e2946796525;4;3;1;6;;0;0;99;0
e2946796525;5;3;2;8;;0;0;11;0
e2946796525;6;3;1;9;;0;0;11;0
e2967485c7b;1;1;2;42;;5;6;20;0
e2967485c7b;2;3;2;7;;0;0;20;
e2967485c7b;3;3;1;17;;9;5;99;0
e2967485c7b;4;3;2;21;;0;0;99;1
e2b144f5e38;1;1;1;30;;6;1;20;0
e2b144f5e38;2;2;2;23;;0;0;99;0
e2b144f5e38;3;3;1;3;37;0;0;20;0
e2b144f5e38;4;3;1;5;;0;0;;
e2c012fe464;1;1;2;54;;5;14;20;1
e2c012fe464;2;3;2;23;;5;11;20;0
e2c012fe464;3;3;2;25;;9;7;20;0
e2c012fe464;4;3;;32;;;14;20;0
e2c012fe464;5;4;1;0;5;;0;11;0
e2c012fe464;6;4;2;2;27;0;0;11;0
e2c012fe464;7;4;1;5;;0;0;11;
e2c012fe464;8;4;2;17;;0;0;99;0
e2d350eca0b;1;1;1;36;;3;12;20;0
e2d350eca0b;2;2;2;34;;3;13;30;0
e2d350eca0b;3;3;2;9;;0;0;20;0
e2d350eca0b;4;3;1;13;;0;0;10;0
e2d350eca0b;5;4;2;15;;0;0;20;0
e2d350eca0b;6;4;2;20;;4;6;12;0
e2d350eca0b;7;4;2;28;;2;12;99;
e2f109b160f;1;1;1;52;;7;5;20;0
e2f109b160f;2;2;2;39;;5;6;99;0
e2f109b160f;3;3;1;4;56;0;0;20;0
e2f109b160f;4;3;2;15;;0;0;11;0
e2f8f90ab42;1;1;2;36;;1;3;30;0
e2f8f90ab42;2;3;2;4;49;;0;99;0
e2f8f90ab42;3;3;2;6;;0;0;12;0
e2f8f90ab42;4;4;2;30;;0;0;12;0
e2f8f90ab42;5;4;1;33;;1;3;11;0
e30d0a2e34d;1;1;1;58;;0;0;0;0
e30d0a2e34d;2;2;2;47;;11;13;0;0
e30d0a2e34d;3;3;2;12;;;0;0;0
e31ac34b222;1;1;1;46;;6;3;20;0
e31ac34b222;2;2;2;36;;0;0;99;0
e31ac34b222;3;3;1;6;;0;0;20;0
e31ac34b222;4;3;2;8;;0;0;20;0
e31ac34b222;5;3;2;15;;6;1;11;0
e31ae1213af;1;1;2;;;9;11;99;0
e31ae1213af;2;3;1;2;30;0;;99;0
e31ae1213af;3;4;;76;;0;0;99;0
e31d314d41a;1;1;1;40;;7;5;99;0
e31d314d41a;2;;2;38;;5;14;99;0
e31d314d41a;3;3;2;5;;0;0;99;0
e31d314d41a;4;3;1;12;;0;0;99;0
e31d314d41a;5;3;2;15;;0;;99;0
e31d314d41a;6;3;2;17;;0;0;99;
e325607bd81;1;1;1;40;;4;11;12;0
e325607bd81;2;2;2;32;;0;0;10;0
e325607bd81;3;3;2;5;;0;0;12;0
e325607bd81;4;3;1;8;;0;0;12;0
e3349252e1c;1;1;1;37;;5;;;0
e3349252e1c;2;2;2;34;;0;0;30;
e3349252e1c;3;3;2;6;;0;0;30;0
e3349252e1c;4;3;;13;;0;0;30;0
e3349252e1c;5;3;2;16;;0;0;30;0
e33a77d0ad3;1;1;2;70;;0;0;20;
e33a77d0ad3;2;4;1;23;;6;1;30;0
e33c7eb7aa1;1;1;1;29;;6;1;11;0
e33c7eb7aa1;2;2;2;26;;0;0;12;0
e33c7eb7aa1;3;3;2;2;33;0;0;12;0
e33c7eb7aa1;4;3;1;5;;;0;12;0
e33c7eb7aa1;5;3;2;7;;0;0;;0
e3483f12ba3;1;1;2;35;;4;6;99;0
e3483f12ba3;2;2;1;41;;7;5;20;0
e3483f12ba3;3;3;1;10;;0;0;20;0
e3483f12ba3;4;3;2;13;;0;0;20;0
e3483f12ba3;5;3;1;16;;0;;20;0
e34cda310d8;1;1;1;39;;9;3;20;0
e34cda310d8;2;;2;31;;0;0;10;0
e34cda310d8;3;3;;12;;0;0;20;0
e34cda310d8;4;3;1;13;;0;0;20;0
e34f2f91cbd;1;1;1;57;;6;1;11;0
e34f2f91cbd;2;2;2;27;;6;1;99;1
e34f2f91cbd;3;2;2;56;;0;0;20;0
e34f2f91cbd;4;3;2;6;;0;0;10;0
e34f2f91cbd;5;3;1;13;;0;0;11;0
e34f2f91cbd;6;3;1;31;;6;1;11;0
e34f2f91cbd;7;4;2;1;18;0;0;20;
e34f2f91cbd;8;4;1;26;;5;10;11;0
e34f2f91cbd;9;4;2;53;;6;1;99;0
e356a7041b0;1;1;1;20;;5;8;;0
e356a7041b0;2;2;2;19;;5;8;30;0
e35b10ae81b;1;1;1;32;;5;11;10;0
e35b10ae81b;2;2;2;28;;0;0;20;0
e35b10ae81b;3;3;1;3;46;0;0;20;0
e35b10ae81b;4;3;2;9;;0;;;0
e365ed0208a;1;1;;75;;0;0;20;0
e365ed0208a;2;2;2;76;;;0;20;0
e365ed0208a;3;4;1;12;;0;0;99;0
e365ed0208a;4;4;2;63;;0;0;10;1
e376f4b893e;1;1;2;52;;9;15;99;0
e376f4b893e;2;2;1;15;;;0;11;0
e376f4b893e;3;3;;1;20;;0;11;0
e376f4b893e;4;4;2;26;;;0;99;0
e3804701e75;1;1;2;69;;0;0;20;0
e3804701e75;2;2;1;74;;0;0;11;0
e3804701e75;3;3;1;33;;0;0;99;1
e38d783d124;1;1;1;46;;5;4;20;0
e38d783d124;2;2;2;47;;8;0;30;0
e38d783d124;3;3;2;7;;0;0;10;0
e38d783d124;4;3;1;9;;0;0;;0
e38d783d124;5;3;1;12;;0;0;10;0
e3946ce6a8c;1;1;1;55;;0;0;12;1
e3946ce6a8c;2;2;2;24;;0;0;30;0
e3946ce6a8c;3;2;2;49;;0;0;20;0
e3946ce6a8c;4;3;2;1;12;0;0;0;0
e3946ce6a8c;5;3;1;16;;0;0;11;0
e3946ce6a8c;6;3;1;25;;;3;99;0
e397a568d3f;1;1;2;55;;5;6;20;0
e397a568d3f;2;2;1;49;;7;5;20;0
e3b62ad85b5;1;1;1;40;;6;1;12;0
e3b62ad85b5;2;2;2;38;;6;1;12;0
e3b62ad85b5;3;3;1;7;;0;0;12;0
e3b62ad85b5;4;;2;12;;0;0;12;0
e3b62ad85b5;5;3;2;14;;0;;0;0
e3c14320205;1;1;1;31;;7;3;99;0
e3c9451bf18;1;1;1;45;;10;10;30;0
e3c9451bf18;2;2;2;40;;0;0;99;0
e3c9451bf18;3;3;1;11;;0;0;99;0
e3c9451bf18;4;3;1;15;;;0;11;0
e3ce593cec4;1;1;1;31;;6;1;30;0
e3ce593cec4;2;2;2;25;;6;1;99;
